ID	adj.P.Val	P.Value	t	B	logFC	GenBank.Accession	Gene.symbol	Gene.title
A_32_P105397	2.03280021238915e-08	4.12176598401916e-09	-6.21986387935031	10.2714184109506	-1.01472635532778			
A_32_P886243	2.06743755927947e-08	4.19522131731422e-09	6.21642483952505	10.2542361052711	1.20556284548889	AK001089		
A_32_P100707	2.08003276302736e-08	4.22402262538877e-09	-6.21509253361341	10.2475811263049	-1.07888510455	AW964144		
A_23_P373017	2.11018693370352e-08	4.28986454012325e-09	6.21207999582195	10.2325364540973	1.60151348715556	D00044	CCL3	C-C motif chemokine ligand 3
A_23_P253597	2.1200497496394e-08	4.31189835879507e-09	-6.21108199224325	10.2275533852937	-1.11777681245556	NM_030891	LRRC3	leucine rich repeat containing 3
A_23_P65757	2.1675501383281e-08	4.41864697484979e-09	-6.20631674101164	10.2037670413432	-1.31433810378333	NM_004701	CCNB2	cyclin B2
A_23_P217228	2.18583570179254e-08	4.46137607765996e-09	-6.20444093344655	10.1944067700009	-1.00756026127222	NM_016157	TRO	trophinin
A_23_P322756	2.20157999193717e-08	4.49763012666617e-09	-6.20286316600581	10.186535054805	-1.22307749326111	NM_030625	TET1	tet methylcytosine dioxygenase 1
A_23_P70249	2.21967087753417e-08	4.53804916989866e-09	-6.20111879778265	10.1778335664195	-1.07421425146111	NM_001790	CDC25C	cell division cycle 25C
A_23_P88331	2.220928002209e-08	4.54131191270915e-09	-6.20097865358017	10.1771345454232	-1.63650650927778	NM_014750	DLGAP5	DLG associated protein 5
A_24_P267523	2.27655738214963e-08	4.66571089141091e-09	6.19570781903249	10.1508513182668	1.09664650547778	NM_144613	COX6B2	cytochrome c oxidase subunit 6B2
A_24_P184803	2.28244449886001e-08	4.67971516770866e-09	6.19512311783967	10.1479365240414	1.23401292866667	NM_004086	COCH	cochlin
A_23_P55779	2.29692141896898e-08	4.7117438781233e-09	-6.19379230074444	10.1413028940413	-1.85482033767222	NM_000766	CYP2A13	cytochrome P450 family 2 subfamily A member 13
A_24_P399888	2.36061681638016e-08	4.8505018252811e-09	-6.18812758109851	10.1130761185463	-1.28348439164445	NM_001002876	CENPM	centromere protein M
A_23_P27133	2.4865911042483e-08	5.12718382801315e-09	-6.17729224343245	10.0591286894485	-1.04753809855556	NM_002275	KRT15	keratin 15
A_23_P100127	2.51610316410512e-08	5.1903896312581e-09	-6.17489765987322	10.0472142558178	-1.22839437909445	NM_170589	KNL1	kinetochore scaffold 1
A_24_P12573	2.53507795165899e-08	5.23427546010982e-09	6.17325180687002	10.0390268313495	1.06590934548889	NM_006072	CCL26	C-C motif chemokine ligand 26
A_23_P28334	2.57088375559093e-08	5.31782578689451e-09	6.17015552973109	10.0236277883098	1.59747093666667	NM_003853	IL18RAP	interleukin 18 receptor accessory protein
A_32_P233735	2.90253735730447e-08	6.04457681481874e-09	6.14507723637545	9.89907832013213	1.4434703266	NM_020704	STRIP2	striatin interacting protein 2
A_32_P306678	2.92970682819534e-08	6.10298487926681e-09	6.14319219269473	9.88972901365131	1.70980790441111	NM_001145065	CCSER1	coiled-coil serine rich protein 1
A_23_P110686	3.07681993669834e-08	6.43630777290438e-09	6.13276232729891	9.83803169081866	1.44840234674444	NM_003714	STC2	stanniocalcin 2
A_24_P69053	3.1028881696693e-08	6.49761251733225e-09	6.13090194911101	9.82881612415136	1.07403262898889	NM_001080477	TENM3	teneurin transmembrane protein 3
A_32_P187571	3.15570137163524e-08	6.61411074274502e-09	-6.12741364828623	9.81154113925641	-1.4448250894	NM_004588	SCN2B	sodium voltage-gated channel beta subunit 2
A_24_P659202	3.19420830936881e-08	6.70278719984492e-09	6.12479860427571	9.79859473833628	1.48313604075556			
A_23_P65472	3.20406046943747e-08	6.72446033595727e-09	6.12416463427617	9.79545663288911	1.12820149205556	NM_145250	RNASE11	ribonuclease A family member 11 (inactive)
A_24_P354715	3.30706738429612e-08	6.95975040952458e-09	6.11740830115768	9.76202576074995	1.78740629768333	NM_002526	NT5E	5'-nucleotidase ecto
A_24_P350589	3.47699065442708e-08	7.34606033733854e-09	-6.10678722004768	9.70951802516922	-1.06045602580556	NM_020724	RNF150	ring finger protein 150
A_23_P86653	3.51109381790951e-08	7.4279665889226e-09	6.1046058733464	9.69874104369058	1.78630538694444	NM_002727	SRGN	serglycin
A_24_P154037	3.63972025131057e-08	7.73186589076859e-09	6.09671359451427	9.65976907059984	1.64894230777778	NM_003749	IRS2	insulin receptor substrate 2
A_24_P270999	3.65606148456426e-08	7.76885987333422e-09	6.09577371885748	9.65513006313897	1.29360567747778	NM_000334	SCN4A	sodium voltage-gated channel alpha subunit 4
A_23_P111194	3.67016553241497e-08	7.80226352152458e-09	6.09492882554531	9.65096024574653	1.17703001014445	NM_012391	SPDEF	SAM pointed domain containing ETS transcription factor
A_23_P72096	3.69416069554708e-08	7.85557794085369e-09	6.09358764660797	9.6443418385467	1.59561786968889	NM_000575	IL1A	interleukin 1 alpha
A_23_P104651	3.73031268774699e-08	7.93478119035839e-09	-6.09161160899738	9.63459220075043	-1.06594009731111	NM_080668	CDCA5	cell division cycle associated 5
A_32_P234132	3.75997449282447e-08	8.00256522703308e-09	-6.08993577940182	9.62632531017236	-1.22570115325556			
A_23_P74001	3.98088809470263e-08	8.51495663503457e-09	6.07770091309154	9.56601344883863	1.18865487057222	NM_005621	S100A12	S100 calcium binding protein A12
A_23_P213336	4.08626862626075e-08	8.75565276796633e-09	-6.07220095612043	9.53892599557117	-1.16595011928333	NM_000800	FGF1	fibroblast growth factor 1
A_23_P201248	4.15751351250175e-08	8.91868133985079e-09	6.06855935654219	9.52099942572412	1.00313175878334	NM_052934	SLC26A9	solute carrier family 26 member 9
A_24_P846810	4.17040043648615e-08	8.95152842621204e-09	-6.06783355560886	9.51742731409564	-1.44952165472778			
A_23_P155815	4.17262576321005e-08	8.9584239385368e-09	-6.06768152179711	9.51667909622649	-1.76260678420555	NM_022346	NCAPG	non-SMC condensin I complex subunit G
A_32_P208136	4.24087224921656e-08	9.11601721827727e-09	-6.06423781195556	9.49973438815902	-1.12449929552222	NM_198468	MMS22L	MMS22 like, DNA repair protein
A_23_P100240	4.26357966953662e-08	9.17413531661916e-09	6.06298254556385	9.49355936808082	1.51037608155	NM_004062	CDH16	cadherin 16
A_23_P429998	4.45331620340695e-08	9.61434124682269e-09	6.05372058302029	9.44802178288666	2.21694414361111	NM_006732	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
A_23_P393856	4.50452106697887e-08	9.73050719773058e-09	6.0513458191012	9.43635297592509	1.12959802792222			
A_23_P90888	4.50719279352414e-08	9.73768412184964e-09	6.05120001590083	9.43563664042524	2.23855686524444	NM_001039523	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit
A_23_P88626	4.55827694537263e-08	9.85657914342277e-09	-6.04879981556417	9.42384593703791	-1.23519522709444	NM_001150	ANPEP	alanyl aminopeptidase, membrane
A_23_P90273	4.58270327368248e-08	9.91654286839515e-09	6.04760004751149	9.41795331470868	1.03254063637778	NM_022467	CHST8	carbohydrate sulfotransferase 8
A_23_P422212	4.75788031929283e-08	1.03327029480635e-08	-6.03946443056864	9.37801481536387	-1.29034102598889	NM_173508	SLC35F3	solute carrier family 35 member F3
A_23_P142815	4.76823763954285e-08	1.0361108756349e-08	-6.03892089702064	9.37534775973676	-1.77077268114444	NM_001692	ATP6V1B1	ATPase H+ transporting V1 subunit B1
A_23_P152906	4.80000603624224e-08	1.0437659304181e-08	6.03746337877901	9.3681966311028	1.44447608598333	NM_000697	ALOX12	arachidonate 12-lipoxygenase, 12S type
A_23_P42282	4.97724426741358e-08	1.08525561847868e-08	6.02974174961861	9.33032950784595	1.44343655666666	NM_001002029	C4B	complement component 4B (Chido blood group)
A_32_P1657	5.09744693956405e-08	1.11257776312124e-08	6.02481339526499	9.30617660879888	1.28362262988889	AL832253	LOC105372881	uncharacterized LOC105372881
A_23_P87773	5.17449634586987e-08	1.13116971916761e-08	-6.02152719978108	9.29007850692171	-1.13832962759444	NM_017915	PARPBP	PARP1 binding protein
A_32_P405902	5.19613485921663e-08	1.13638612179768e-08	6.02061469605585	9.28560940019726	1.03242347308333	NR_026755	CYP4F29P	cytochrome P450 family 4 subfamily F member 29, pseudogene
A_32_P173357	5.2423654819229e-08	1.14682364598151e-08	6.01880113194849	9.27672849682155	1.28768894851111	AK095259	LOC439938	uncharacterized LOC439938
A_24_P854556	5.28414753036097e-08	1.15678783993308e-08	6.01708485147112	9.26832553532272	1.17595487468333	NR_034007	LINC00880	long intergenic non-protein coding RNA 880
A_23_P427645	5.34632404597581e-08	1.17106620821823e-08	-6.01465058316269	9.25640987031491	-1.18435940459444	NM_012464	TLL1	tolloid like 1
A_32_P86763	5.35537551405288e-08	1.17321586011231e-08	6.01428661984613	9.25462854243558	1.2212823977	NM_004613	TGM2	transglutaminase 2
A_24_P261470	5.4326544307001e-08	1.19099262942657e-08	6.0113016140062	9.24002173555531	1.12776382711667	NM_138732	NRXN2	neurexin 2
A_23_P302005	5.64426551475472e-08	1.24125613278605e-08	-6.00309218041006	9.19987331703954	-1.41555830959445	NM_006873	STON1	stonin 1
A_32_P463538	5.75135485336183e-08	1.26642082575819e-08	5.99910377295648	9.18038041105754	1.88707317256111	NM_001080423	GRIP2	glutamate receptor interacting protein 2
A_23_P253536	5.7611271663391e-08	1.26875230139042e-08	5.99873819450119	9.17859409528983	1.06979382341111	NM_000908	NPR3	natriuretic peptide receptor 3
A_23_P210690	5.89214142523357e-08	1.29981003655167e-08	5.99393015699469	9.15510711261451	1.05957994166667	NM_021158	TRIB3	tribbles pseudokinase 3
A_23_P405287	5.89513116535907e-08	1.30065341300762e-08	5.99380117099248	9.15447718733231	1.33052522368333	NM_152754	SEMA3D	semaphorin 3D
A_32_P175042	5.89861944035867e-08	1.30179093084536e-08	-5.99362732884625	9.15362821291858	-1.17002485448333			
A_32_P116303	5.93186283432648e-08	1.30949752094668e-08	-5.99245347076923	9.1478959741386	-1.0816246361			
A_32_P122285	6.07744010768546e-08	1.3446670272875e-08	-5.98718107703738	9.12215832532902	-1.06753844609445	BI013473		
A_24_P626951	6.30289868012813e-08	1.39867861065244e-08	5.97934162499399	9.08391585318308	1.14122592071111	AF078945		
A_23_P103877	6.61291894170441e-08	1.47310530794291e-08	5.96901198210246	9.03357417396766	1.12023087299444	NM_001010847	LRRC38	leucine rich repeat containing 38
A_24_P257224	6.67457680243865e-08	1.48802661803829e-08	5.96700276019259	9.02378860976962	1.72268296907778	NM_000547	TPO	thyroid peroxidase
A_24_P612890	6.79111486179683e-08	1.51570178270122e-08	5.96332791822519	9.0058963418929	2.20808359887778			
A_23_P74349	6.79168909021241e-08	1.51604174097173e-08	-5.9632831871094	9.00567859572734	-1.39526572834444	NM_145697	NUF2	NUF2, NDC80 kinetochore complex component
A_23_P114903	7.01203831623792e-08	1.56916415496689e-08	5.95641152815853	8.97224043272605	2.13759253267778	NM_002155	HSPA6	heat shock protein family A (Hsp70) member 6
A_23_P501193	7.21506532991689e-08	1.61684783299912e-08	-5.95043490404849	8.94317751929479	-1.64657410730556	NM_170741	KCNJ16	potassium voltage-gated channel subfamily J member 16
A_23_P121695	7.39753655469628e-08	1.66212152295465e-08	5.94491813499293	8.91636724517122	3.00816131856667	NM_006419	CXCL13	C-X-C motif chemokine ligand 13
A_23_P121064	7.68937451274016e-08	1.73248918996313e-08	5.93662932942403	8.87611526007289	2.19961285667222	NM_002852	PTX3	pentraxin 3
A_23_P118246	7.96978464262152e-08	1.79939628941216e-08	-5.92904866442854	8.83933348522076	-1.49671450764444	NM_016095	GINS2	GINS complex subunit 2
A_32_P157846	8.14323091395516e-08	1.84236568062945e-08	5.92432450837395	8.81642680806337	1.64308784312222	NR_002834	DUSP5P1	dual specificity phosphatase 5 pseudogene 1
A_24_P217572	8.23173395169627e-08	1.86341587162389e-08	5.92204946723708	8.80539965735826	1.00892961937222	NM_001957	EDNRA	endothelin receptor type A
A_24_P383609	8.41877988269321e-08	1.90917040281115e-08	-5.9171901011133	8.78185531835701	-1.17396850686111	NM_199461	NANOS1	nanos C2HC-type zinc finger 1
A_23_P63547	8.57121542140328e-08	1.94647979896777e-08	5.9133113879934	8.76307125541823	1.32197846062222			
A_23_P427634	8.66072688124643e-08	1.96889945939085e-08	5.91101551455159	8.75195637530639	1.22162194914444	NM_080871	ASB10	ankyrin repeat and SOCS box containing 10
A_24_P504939	8.69145252978148e-08	1.97615556162525e-08	5.91027794166657	8.7483861923388	1.20215951295			
A_23_P431388	8.72622147741925e-08	1.9843330219023e-08	5.90944988785838	8.74437838097946	1.38087131152778	NM_144569	SPOCD1	SPOC domain containing 1
A_24_P941666	9.07953481278788e-08	2.07147150311399e-08	-5.90082815948405	8.70267026305173	-1.07331887213333	NM_001142386	PDK3	pyruvate dehydrogenase kinase 3
A_23_P413693	9.22151200989965e-08	2.10673892115024e-08	-5.89743932202961	8.68628724811963	-1.03985385232778	NR_027272	LINC00479	long intergenic non-protein coding RNA 479
A_32_P169505	9.32266543169611e-08	2.1318834194227e-08	-5.89505696554252	8.67477358377488	-1.18228835765556	NM_001008537	KIAA2022	KIAA2022
A_23_P133445	9.3960600959936e-08	2.15101123163031e-08	5.89326303472501	8.66610568535087	2.02264197718889	NM_006144	GZMA	granzyme A
A_23_P210503	9.48964619981908e-08	2.17391527064805e-08	-5.89113539413153	8.65582756606427	-1.36143305410556	NM_001198986	EPPIN-WFDC6	EPPIN-WFDC6 readthrough
A_23_P80508	9.85167910263822e-08	2.26299523716073e-08	5.88306411343811	8.61685882707115	1.24282732046111	NM_001199978	PLSCR2	phospholipid scramblase 2
A_32_P169847	1.0204626802161e-07	2.35138888705421e-08	-5.87535699321534	8.57968034160911	-1.08109919129444			
A_23_P362759	1.03888765125897e-07	2.39773209435482e-08	-5.8714289640143	8.56074393260493	-1.04475822060556	NM_018699	PRDM5	PR/SET domain 5
A_23_P404162	1.04625856287324e-07	2.41637537550728e-08	5.86986970635217	8.55322925850317	1.63770266081667	NM_014707	HDAC9	histone deacetylase 9
A_24_P50801	1.04653877875203e-07	2.41734890517239e-08	5.86978860787765	8.55283844832271	1.03145796568889	NM_201264	NRP2	neuropilin 2
A_23_P144337	1.04902690730674e-07	2.42342324798961e-08	5.86928331497565	8.55040354115876	1.14405556012222	NM_012118	NOCT	nocturnin
A_24_P153324	1.09177453691863e-07	2.52864611148366e-08	-5.86072186197987	8.50916812043923	-1.03956352383333			
A_23_P50974	1.09324392035773e-07	2.53239025802763e-08	-5.86042368905924	8.50773269846737	-1.08119709658889	NM_020760	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
A_24_P248240	1.13294328204752e-07	2.63106265675239e-08	-5.85271748564576	8.47065093305003	-1.09380934201111	NM_152280	SYT11	synaptotagmin 11
A_23_P148990	1.13589089746414e-07	2.6382622023616e-08	-5.85216634087199	8.46800006622665	-1.05885863458333	NM_031935	HMCN1	hemicentin 1
A_23_P39294	1.16411418757062e-07	2.70962306920732e-08	-5.84678177153705	8.44211013674185	-1.03236849893889	NR_027064	TINCR	tissue differentiation-inducing non-protein coding RNA
A_23_P209167	1.16812875218808e-07	2.7200603089121e-08	5.84600588932409	8.43838083212797	1.09701981903333	NM_005860	FSTL3	follistatin like 3
A_23_P20303	1.19107699625289e-07	2.77721105840362e-08	5.84180844273259	8.41821120953321	1.5342864743	NM_001385	DPYS	dihydropyrimidinase
A_24_P71661	1.24515416399268e-07	2.90962897506754e-08	-5.83239925241508	8.37303211929743	-1.23282140527222	NM_006371	CRTAP	cartilage associated protein
A_24_P336983	1.26221019193266e-07	2.95094327779935e-08	-5.82954928893497	8.35935706629034	-1.03506973966667	NM_144575	CAPN13	calpain 13
A_24_P396662	1.27003658657667e-07	2.97042891424986e-08	-5.82821865387512	8.35297372935038	-1.29635692613889	NM_147148	GSTM4	glutathione S-transferase mu 4
A_24_P184799	1.29654598234017e-07	3.03768670761895e-08	5.82369052556257	8.33125842214221	1.46555259271111	NM_004086	COCH	cochlin
A_23_P344568	1.30875281868034e-07	3.06791871332526e-08	5.82168704885739	8.32165394789418	1.24564688030556	NM_145019	FAM124A	family with sequence similarity 124 member A
A_23_P303286	1.36710136557588e-07	3.2183391675967e-08	-5.8119975256456	8.27523359221545	-1.72781051006111	NM_001122965	RPTN	repetin
A_23_P6771	1.38294211315639e-07	3.25692420200114e-08	-5.80958349207491	8.26367631092736	-1.66748183688333	NM_014583	LMCD1	LIM and cysteine rich domains 1
A_23_P139682	1.38881495675137e-07	3.27335374158071e-08	-5.80856408278091	8.25879678596024	-1.15932300060555	NM_002864	PZP	PZP, alpha-2-macroglobulin like
A_24_P364825	1.43881007241463e-07	3.39836825660909e-08	5.8009674469688	8.22245211990594	1.92353082598889			
A_23_P210109	1.44975815044707e-07	3.42648736153626e-08	5.79929648180681	8.21446185707297	1.20033410731667	NM_019885	CYP26B1	cytochrome P450 family 26 subfamily B member 1
A_24_P944677	1.46835664862057e-07	3.47181841451997e-08	-5.79663076249213	8.20171795746655	-1.25183663908333			
A_23_P386912	1.49736463336986e-07	3.54554204047068e-08	-5.79236732181352	8.18134382958521	-1.30256314702778	NM_021139	UGT2B4	UDP glucuronosyltransferase family 2 member B4
A_23_P2294	1.52647044124143e-07	3.61922062081223e-08	5.7881923172399	8.16140179108345	1.35807004422222	NM_033647	HELB	DNA helicase B
A_24_P203696	1.55519760028344e-07	3.69315175294177e-08	-5.78408580031845	8.14179603648702	-1.37639420595556	U22030	CYP2A7P1	cytochrome P450 family 2 subfamily A member 7 pseudogene 1
A_23_P321354	1.5847113181593e-07	3.77163962334854e-08	-5.77981331435079	8.12140753642168	-1.26200663302778	NM_144649	TMEM71	transmembrane protein 71
A_24_P572229	1.59079815522414e-07	3.78711856955159e-08	-5.77898100037188	8.11743684071194	-1.06871714778333			
A_23_P207213	1.6920765384187e-07	4.04827742001068e-08	-5.76541887775188	8.05278910090877	-1.36080299562223	NM_000691	ALDH3A1	aldehyde dehydrogenase 3 family member A1
A_24_P66969	1.77982773913167e-07	4.27431734152026e-08	5.75435473613762	8.00012235801714	2.13819120857222	NM_001013698	SMCO3	single-pass membrane protein with coiled-coil domains 3
A_32_P150735	1.78233823763989e-07	4.28248515407551e-08	5.75396574406951	7.99827191201961	1.29631445011667			
A_32_P128097	1.8259311951974e-07	4.39585518661675e-08	-5.74864020568573	7.97294643016123	-1.07009650520555	BU685399		
A_23_P8961	1.98176850060905e-07	4.80069158721773e-08	5.7306619453459	7.8875649851051	1.03635036534444	NM_000880	IL7	interleukin 7
A_24_P299034	1.98987497502676e-07	4.82157001152523e-08	5.7297754681078	7.88335952159481	1.09740458876111	NR_027655	BACH1	BTB domain and CNC homolog 1
A_24_P254850	2.0324136900304e-07	4.93605195932166e-08	-5.72498044874909	7.86061928943821	-1.16747603715	NM_014692	SEC14L5	SEC14 like lipid binding 5
A_23_P309381	2.03299129881914e-07	4.9387227423211e-08	5.72486988771882	7.86009510499588	1.10060734483333	NM_001040874	HIST2H2AA4	histone cluster 2, H2aa4
A_23_P416395	2.0543451446874e-07	4.99444124738297e-08	5.7225765786162	7.84922372731637	1.32812614833889	NM_003714	STC2	stanniocalcin 2
A_23_P213745	2.21546953195668e-07	5.41655943198316e-08	-5.70597447077625	7.77060750082526	-1.26500614203889	NM_004887	CXCL14	C-X-C motif chemokine ligand 14
A_32_P189204	2.31021087746601e-07	5.66548113025625e-08	-5.69676788276896	7.72707641768467	-1.11096200554444	NM_174942	GAS2L3	growth arrest specific 2 like 3
A_24_P202840	2.3124814741569e-07	5.67177060350017e-08	5.69654042081549	7.72600150815269	1.13042266893333	NM_001122962	SIRPB2	signal regulatory protein beta 2
A_24_P119665	2.36032390738095e-07	5.79573718985798e-08	5.6921067505196	7.70505512794638	1.11775506358889	NM_001128933	SYNPO2	synaptopodin 2
A_24_P654066	2.37948320049344e-07	5.84426659403321e-08	-5.69039630777367	7.69697721725343	-1.06061839273333			
A_23_P105251	2.38205692698566e-07	5.85133078051143e-08	-5.69014848586828	7.6958069616323	-1.02910949192778	NM_005269	GLI1	GLI family zinc finger 1
A_23_P101972	2.50987594044358e-07	6.19348498978079e-08	-5.67848262216981	7.6407570509052	-1.07214718983333	NM_144575	CAPN13	calpain 13
A_32_P136295	2.65746771172744e-07	6.58752326083557e-08	-5.66580436161584	7.58101474645196	-1.18777720382778	NM_052847	GNG7	G protein subunit gamma 7
A_24_P101047	2.68029736395205e-07	6.65080179778791e-08	-5.66383774573958	7.57175563510377	-1.09799234358333	NM_020931	KIAA1586	KIAA1586
A_23_P58676	2.8654820290941e-07	7.14158866639226e-08	5.64917816982737	7.50280361548375	1.15832101686667	NM_001204375	NPR3	natriuretic peptide receptor 3
A_24_P337700	2.89343845213562e-07	7.21577550183321e-08	5.64704837840144	7.49279593719718	1.0804787713	NM_004666	VNN1	vanin 1
A_24_P925342	2.92035782509025e-07	7.28655095847666e-08	-5.64503638054647	7.48334406890346	-1.03107657906667	AB209275	MAN1C1	mannosidase alpha class 1C member 1
A_24_P303145	2.93511277010492e-07	7.32702707602517e-08	-5.64389429899439	7.47797985102358	-1.98234562088333	NM_054027	ANKH	ANKH inorganic pyrophosphate transport regulator
A_23_P409648	2.94597271338615e-07	7.35518905547129e-08	5.64310330790354	7.47426508632808	1.28300465090556	BC004921	SP140L	SP140 nuclear body protein like
A_24_P316430	2.95698468164403e-07	7.38531521978578e-08	5.64226041907104	7.47030697411328	1.29199661708333	NM_002526	NT5E	5'-nucleotidase ecto
A_23_P28815	2.99478225697564e-07	7.48812303502999e-08	5.63940908955827	7.45692037068305	1.74599572240556	NM_000782	CYP24A1	cytochrome P450 family 24 subfamily A member 1
A_24_P91780	3.07073249764737e-07	7.69430742464109e-08	5.6338041943691	7.43061931181179	1.02523364912778			
A_23_P80902	3.13428312866953e-07	7.86527468625182e-08	-5.62926687115398	7.40934064025027	-1.04641779595555	NM_020242	KIF15	kinesin family member 15
A_23_P165582	3.16861244225422e-07	7.95636242399693e-08	5.62688868976296	7.39819226440873	1.29359076107778	NM_006226	PLCL1	phospholipase C like 1
A_24_P743708	3.30135643531039e-07	8.31850812277666e-08	5.61768959827111	7.35509866258219	1.85198751071667			
A_32_P213091	3.37300645271347e-07	8.5148243473713e-08	-5.61286514749267	7.33251714354664	-1.04844459545556	NM_001145205	SHISA9	shisa family member 9
A_23_P121596	3.48487229222121e-07	8.82656087486221e-08	5.60542320806111	7.29770958713197	1.00017093380556	NM_002704	PPBP	pro-platelet basic protein
A_23_P10025	3.70780917108405e-07	9.43177106745165e-08	-5.59168128116278	7.23351704816947	-1.03951772055556	NM_006159	NELL2	neural EGFL like 2
A_32_P50587	3.85967102935482e-07	9.84687332496079e-08	5.58274545755923	7.19183200968548	1.40683936473889			
A_23_P103981	3.8875484844666e-07	9.92312684002129e-08	5.58114406316047	7.18436634558677	1.03066054622222	NM_001040874	HIST2H2AA4	histone cluster 2, H2aa4
A_23_P143331	4.03711951595227e-07	1.03310577066468e-07	5.57277620452807	7.14537902880798	1.40853764385556	NM_001200	BMP2	bone morphogenetic protein 2
A_23_P74278	4.15090288699396e-07	1.06426000075634e-07	5.56660015806006	7.11662902472715	1.14759129125	NM_001037341	PDE4B	phosphodiesterase 4B
A_23_P137634	4.36378212632891e-07	1.12146220423103e-07	5.55570667202358	7.06597136798241	1.61128700567222	NM_002763	PROX1	prospero homeobox 1
A_32_P228341	4.42001117521526e-07	1.13687754305596e-07	5.55286381877513	7.05276235420471	1.0966829166	AK055783	LOC149703	uncharacterized LOC149703
A_23_P390700	4.46627729627586e-07	1.15003123570492e-07	-5.55046766258537	7.04163241794795	-1.26430032724444	NM_001843	CNTN1	contactin 1
A_23_P314250	4.68412624404539e-07	1.21032736435413e-07	-5.53981555166246	6.99219361175046	-1.20607817078333	NM_033387	FAM78A	family with sequence similarity 78 member A
A_23_P430090	4.83277695160175e-07	1.25178673901532e-07	-5.53278778174165	6.95961137151427	-1.05445844988333	NM_152677	ZSCAN4	zinc finger and SCAN domain containing 4
A_23_P356684	4.91780094708972e-07	1.27555168192564e-07	-5.52886118368848	6.9414190278203	-1.23016824485556	NM_018685	ANLN	anillin actin binding protein
A_24_P206317	4.91837025375411e-07	1.27625780027717e-07	5.52874561008034	6.94088369571039	1.38002583237778	NM_058176	HDAC9	histone deacetylase 9
A_23_P416305	5.014731587673e-07	1.30407729783282e-07	-5.52424125303479	6.92002561394386	-1.23479680863889	NM_000990	RPL27A	ribosomal protein L27a
A_32_P313405	5.28794465887355e-07	1.38050256886547e-07	5.51233365008228	6.8649412988947	1.02333618774444	NM_005559	LAMA1	laminin subunit alpha 1
A_24_P402261	5.54325006026535e-07	1.45137142563969e-07	5.50185342727456	6.81652685916972	1.42592414156111	NM_001113756	TYMP	thymidine phosphorylase
A_24_P269062	5.7114556650108e-07	1.49772759182573e-07	5.49526511207717	6.78612357699384	1.06237205375555	NM_030964	SPRY4	sprouty RTK signaling antagonist 4
A_32_P41744	5.83839333779582e-07	1.53457691110422e-07	5.49016842342945	6.76262077111699	1.18382973956111			
A_24_P314571	6.13343354096405e-07	1.61871232286085e-07	-5.47896545534896	6.71101182863106	-1.38420625880556	AK075287	SPC24	SPC24, NDC80 kinetochore complex component
A_23_P52017	6.3072127003527e-07	1.66791915985252e-07	-5.47267390695236	6.68205998624748	-1.32578566338889	NM_018136	ASPM	abnormal spindle microtubule assembly
A_32_P51237	6.36519881854015e-07	1.68404736260001e-07	-5.47065113107527	6.67275659970168	-1.91689090272778	NM_181712	KANK4	KN motif and ankyrin repeat domains 4
A_23_P66180	6.41093324428794e-07	1.69714698321515e-07	5.46902205981866	6.66526569463908	1.13961331333333	NM_006539	CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3
A_24_P945262	6.48454149357347e-07	1.71784638375609e-07	5.46647272442622	6.65354623097455	1.52248573383333	AK097139	CARD11	caspase recruitment domain family member 11
A_23_P379614	6.49624919797372e-07	1.72155567045189e-07	-5.46601905818132	6.65146108891577	-1.11062137505	NM_007280	OIP5	Opa interacting protein 5
A_24_P122137	6.64670674964127e-07	1.76495175642235e-07	5.46078120084209	6.62739541081196	1.58028288067778	NM_002309	LIF	leukemia inhibitory factor
A_24_P396660	6.74880530027105e-07	1.79416737408584e-07	-5.45732521981931	6.61152532907685	-1.03577912093889	NM_147148	GSTM4	glutathione S-transferase mu 4
A_23_P250444	6.90147040882393e-07	1.8366903192972e-07	-5.45239196616552	6.58888344317757	-1.38382492891111	NM_000166	GJB1	gap junction protein beta 1
A_23_P146539	6.90324629086556e-07	1.83737821101249e-07	5.45231308048961	6.58852149986818	1.10607281975	NM_002170	IFNA8	interferon alpha 8
A_23_P88106	6.95461330033947e-07	1.8525682730377e-07	-5.45057842668211	6.58056346746989	-1.14696181098333	NM_024979	MCF2L	MCF.2 cell line derived transforming sequence like
A_32_P69076	7.17855151487989e-07	1.91848899125333e-07	-5.443207826018	6.54676889597943	-1.33095834456111	BX113895		
A_23_P126782	7.24733058850292e-07	1.93830249721788e-07	5.44104072598402	6.53683860379555	1.20371980677777	NM_001993	F3	coagulation factor III, tissue factor
A_23_P115872	7.3815195655331e-07	1.97664603827089e-07	-5.43690759804666	6.5179069187173	-1.59113986767222	NM_018131	CEP55	centrosomal protein 55
A_24_P659393	7.39204058784723e-07	1.97992442726229e-07	-5.43655785138505	6.51630536665859	-1.01210214691111			
A_23_P74609	7.50972609065857e-07	2.01355365102699e-07	5.43300246911342	6.50002865751313	1.33281836722222	NM_015714	G0S2	G0/G1 switch 2
A_24_P333644	7.79918931951208e-07	2.09578739408849e-07	5.42454676084043	6.46134743485594	1.04751160358333	NM_014258	SYCP2	synaptonemal complex protein 2
